FECHA,PRECIP,EVAP,TMAX,TMIN,clas
23/07/2016,0,NULO,26,NULO,No
24/07/2016,5.8,NULO,NULO,NULO,Si
25/07/2016,30.5,NULO,26.5,NULO,Si
26/07/2016,1.5,NULO,25.9,NULO,Si
27/07/2016,6.7,NULO,26.1,NULO,Si
28/07/2016,2.1,NULO,25.7,NULO,Si
29/07/2016,2.2,NULO,NULO,NULO,Si
30/07/2016,1.9,NULO,23.9,NULO,Si
31/07/2016,0.5,NULO,NULO,NULO,Si
01/08/2016,28.6,NULO,24.6,NULO,Si
02/08/2016,39.2,NULO,26.4,NULO,Si
03/08/2016,0,NULO,27.5,NULO,No
04/08/2016,0.5,NULO,26.4,13,Si
05/08/2016,1.8,NULO,21,NULO,Si
06/08/2016,8.3,NULO,24.7,NULO,Si
07/08/2016,3,NULO,NULO,NULO,Si
08/08/2016,2.1,NULO,22.4,NULO,Si
09/08/2016,2.4,NULO,26.7,NULO,Si
10/08/2016,2.6,NULO,NULO,NULO,Si
11/08/2016,0.1,NULO,26.4,NULO,Si
12/08/2016,4.3,NULO,26.5,NULO,Si
13/08/2016,0,NULO,27.7,NULO,No
14/08/2016,0,NULO,NULO,NULO,No
15/08/2016,2.3,NULO,26.1,NULO,Si
16/08/2016,15.2,NULO,23.3,NULO,Si
17/08/2016,0,NULO,25.5,NULO,No
18/08/2016,0.1,NULO,25.1,NULO,Si
19/08/2016,24.1,NULO,NULO,NULO,Si
20/08/2016,5.3,NULO,26.4,NULO,Si
21/08/2016,3.5,NULO,NULO,13.5,Si
22/08/2016,0,NULO,24.8,NULO,No
23/08/2016,11.5,NULO,25.5,NULO,Si
24/08/2016,16.1,NULO,24.5,13.8,Si
25/08/2016,0.7,NULO,25.7,12.6,Si
26/08/2016,26.4,NULO,25.6,13.5,Si
27/08/2016,16.1,NULO,26.6,NULO,Si
28/08/2016,0,NULO,NULO,NULO,No
29/08/2016,5.2,NULO,26.1,14.5,Si
30/08/2016,0.1,NULO,26.2,NULO,Si
31/08/2016,0,NULO,26.7,13,No
01/09/2016,0,7.03,24.4,14.8,No
02/09/2016,0,4.61,26.1,14.9,No
03/09/2016,0.6,3.4,22.5,15,Si
04/09/2016,4.2,3.42,21,14.2,Si
05/09/2016,0.2,NULO,21.7,NULO,Si
06/09/2016,9.8,NULO,26.2,13.9,Si
07/09/2016,0,3.58,26,NULO,No
08/09/2016,0,NULO,26,NULO,No
09/09/2016,0,NULO,26.3,NULO,No
10/09/2016,0,NULO,27.4,NULO,No
11/09/2016,7.3,NULO,NULO,NULO,Si
12/09/2016,0.5,NULO,25.8,NULO,Si
13/09/2016,0.4,NULO,25.5,NULO,Si
14/09/2016,0,NULO,25.7,NULO,No
15/09/2016,0,NULO,26.5,NULO,No
16/09/2016,3.2,NULO,27,NULO,Si
17/09/2016,11.6,NULO,27.4,NULO,Si
18/09/2016,0,NULO,NULO,NULO,No
19/09/2016,0,NULO,24.8,NULO,No
20/09/2016,0.9,NULO,24.9,NULO,Si
21/09/2016,5.5,NULO,22.2,NULO,Si
22/09/2016,0,NULO,24.1,NULO,No
23/09/2016,12.7,NULO,24.5,NULO,Si
24/09/2016,7.2,NULO,NULO,NULO,Si
25/09/2016,3.8,NULO,NULO,NULO,Si
26/09/2016,0,NULO,23.5,NULO,No
27/09/2016,0.9,NULO,21.2,NULO,Si
28/09/2016,15.8,NULO,22,14,Si
29/09/2016,0.9,NULO,23.7,NULO,Si
30/09/2016,1.3,NULO,23.7,NULO,Si
01/10/2016,0.4,NULO,23.8,NULO,Si
02/10/2016,0,NULO,NULO,NULO,No
03/10/2016,0,NULO,27.1,NULO,No
04/10/2016,0,NULO,25.4,NULO,No
05/10/2016,0,NULO,26.4,NULO,No
06/10/2016,0,NULO,26,NULO,No
07/10/2016,0,NULO,25.5,NULO,No
08/10/2016,0,NULO,22.1,NULO,No
09/10/2016,1.3,NULO,17.5,NULO,Si
10/10/2016,0,NULO,22,NULO,No
11/10/2016,0,NULO,25.3,NULO,No
12/10/2016,10.6,NULO,25.4,NULO,Si
13/10/2016,0,NULO,26.3,NULO,No
14/10/2016,0,NULO,27,NULO,No
15/10/2016,0,NULO,25.5,NULO,No
16/10/2016,7.5,NULO,25.5,NULO,Si
17/10/2016,0,NULO,25.4,NULO,No
18/10/2016,0,NULO,26.4,NULO,No
19/10/2016,0,NULO,25.1,NULO,No
20/10/2016,0,NULO,24.1,NULO,No
21/10/2016,0,NULO,18.5,NULO,No
22/10/2016,0,NULO,18.9,NULO,No
23/10/2016,0,NULO,23,11.4,No
24/10/2016,0,NULO,24.6,13,No
25/10/2016,0,NULO,23,NULO,No
26/10/2016,0,5.92,22.2,10.4,No
27/10/2016,0.3,4.16,18.5,NULO,Si
28/10/2016,0,NULO,16.9,NULO,No
29/10/2016,0,NULO,21.4,NULO,No
30/10/2016,1,NULO,NULO,NULO,Si
31/10/2016,0.1,NULO,20.3,NULO,Si
01/11/2016,3.6,2.78,25.1,10,Si
02/11/2016,3,4.69,25.6,11.6,Si
03/11/2016,0,4.98,22.7,11.5,No
04/11/2016,0,3.55,20.3,13,No
05/11/2016,0,4.43,21.9,12.5,No
06/11/2016,0,1.62,24.8,12.8,No
07/11/2016,0,6,25.2,11.9,No
08/11/2016,17.4,3.64,22.4,12.5,Si
09/11/2016,15.6,0.61,16.4,11,Si
10/11/2016,6.8,3.82,16.1,9.5,Si
11/11/2016,0,7.6,16.9,11,No
12/11/2016,1.7,6.4,21.5,11,Si
13/11/2016,0,3.34,20,10.8,No
14/11/2016,0.3,0.89,23.3,11,Si
15/11/2016,0.5,4.28,21.2,12.9,Si
16/11/2016,7.2,0.64,15.4,11.6,Si
17/11/2016,0,4.95,20,9.2,No
18/11/2016,0,1.68,21.8,11.1,No
19/11/2016,0,3.72,13.6,11,No
20/11/2016,0,0.89,18,7.8,No
21/11/2016,0,3.52,22.2,6.9,No
22/11/2016,0,2.64,22.9,8.2,No
23/11/2016,0,4.27,22.1,8.5,No
24/11/2016,0,5.85,22.2,9,No
25/11/2016,0,2.61,21.6,7.3,No
26/11/2016,0,NULO,19.5,NULO,No
27/11/2016,0,NULO,NULO,6.7,No
28/11/2016,0,NULO,24.1,NULO,No
29/11/2016,0,NULO,25,NULO,No
30/11/2016,0,NULO,26.1,NULO,No
01/12/2016,0,NULO,26.1,NULO,No
02/12/2016,0,NULO,25.7,NULO,No
03/12/2016,0,NULO,26.8,NULO,No
04/12/2016,0,NULO,NULO,NULO,No
05/12/2016,0,NULO,22.4,NULO,No
06/12/2016,0,NULO,26.1,NULO,No
07/12/2016,0,NULO,26.5,NULO,No
08/12/2016,0,4.47,26.4,11.4,No
09/12/2016,0,4.21,20.3,12.4,No
10/12/2016,0,3.85,20.2,10,No
11/12/2016,0,NULO,22.5,10.6,No
12/12/2016,0,NULO,24.3,11,No
13/12/2016,0,3.83,23.3,10.1,No
14/12/2016,0,3.59,26.1,9.4,No
15/12/2016,3.4,5.92,24.2,10.6,Si
16/12/2016,0,2.09,23.6,11,No
17/12/2016,0,3.65,24.4,11,No
18/12/2016,0,1.38,24.2,12,No
19/12/2016,0,5.53,23.1,10.5,No
20/12/2016,0,NULO,22.6,NULO,No
21/12/2016,0,NULO,24,NULO,No
22/12/2016,0,NULO,24.5,NULO,No
23/12/2016,0,NULO,24.2,NULO,No
24/12/2016,0,NULO,NULO,NULO,No
25/12/2016,0,5.31,24.2,8.8,No
26/12/2016,0,NULO,24.7,NULO,No
27/12/2016,0,NULO,23.9,NULO,No
28/12/2016,0,NULO,24.9,NULO,No
29/12/2016,0,NULO,NULO,NULO,No
30/12/2016,0,NULO,NULO,NULO,No
31/12/2016,0,NULO,NULO,NULO,No
01/01/2017,0,NULO,23.9,9.5,No
02/01/2017,0,NULO,25.6,9.5,No
03/01/2017,0,NULO,23.7,9.8,No
04/01/2017,0,NULO,26,9,No
05/01/2017,0,NULO,27.2,9.4,No
06/01/2017,0,NULO,27,10.8,No
07/01/2017,0,NULO,26.7,10.5,No
08/01/2017,0,NULO,17,5.4,No
09/01/2017,0,NULO,20.9,3.4,No
10/01/2017,0,NULO,23.4,NULO,No
11/01/2017,0,NULO,22.8,NULO,No
12/01/2017,0,NULO,23.6,NULO,No
13/01/2017,0,NULO,23.1,NULO,No
14/01/2017,0,NULO,22.9,NULO,No
15/01/2017,0,NULO,NULO,NULO,No
16/01/2017,0,NULO,24.2,NULO,No
17/01/2017,0,NULO,23.6,NULO,No
18/01/2017,0,NULO,24.2,NULO,No
19/01/2017,0,NULO,24,NULO,No
20/01/2017,0,NULO,22.7,NULO,No
21/01/2017,0,NULO,24.9,NULO,No
22/01/2017,0,NULO,NULO,NULO,No
23/01/2017,0,NULO,25.9,NULO,No
24/01/2017,0,NULO,25.7,NULO,No
25/01/2017,0,NULO,27.6,NULO,No
26/01/2017,0,NULO,27.6,NULO,No
27/01/2017,0,NULO,27.4,NULO,No
28/01/2017,0,NULO,NULO,NULO,No
29/01/2017,0,NULO,NULO,NULO,No
30/01/2017,0,NULO,22.5,NULO,No
31/01/2017,0,NULO,24.2,NULO,No
01/02/2017,0,NULO,23.8,10.6,No
02/02/2017,0,NULO,22.6,9,No
03/02/2017,0,NULO,24.3,8.8,No
04/02/2017,0,NULO,22.9,9.2,No
05/02/2017,0,NULO,23.7,9.5,No
06/02/2017,0,NULO,23.2,9.6,No
07/02/2017,0,NULO,26.1,10.4,No
08/02/2017,0,5.14,25.1,11,No
09/02/2017,0,NULO,24.1,12,No
10/02/2017,0,NULO,25.3,7.6,No
11/02/2017,0,NULO,27.1,7.8,No
12/02/2017,0,NULO,26.6,9.6,No
13/02/2017,0,NULO,25.5,10.1,No
14/02/2017,0,NULO,25.4,10.5,No
15/02/2017,0,NULO,24.9,9.1,No
16/02/2017,0,NULO,21.4,11.5,No
17/02/2017,0,NULO,22,NULO,No
18/02/2017,0,NULO,26.6,NULO,No
19/02/2017,0,NULO,NULO,NULO,No
20/02/2017,0,NULO,24.8,NULO,No
21/02/2017,0,NULO,23.6,NULO,No
22/02/2017,0,NULO,26.4,NULO,No
23/02/2017,0,NULO,25.4,NULO,No
24/02/2017,0,NULO,26.3,NULO,No
25/02/2017,0,NULO,26.6,NULO,No
26/02/2017,0,NULO,NULO,NULO,No
27/02/2017,0,NULO,27.6,11.5,No
28/02/2017,0,NULO,29.4,12,No
01/03/2017,0,6.18,27.9,12,No
02/03/2017,0,6.3,25.6,10.8,No
03/03/2017,0,7.63,24.6,9.8,No
04/03/2017,0,2.98,23.8,9.6,No
05/03/2017,0,6.18,23.8,10,No
06/03/2017,0,4.16,24.2,11.6,No
07/03/2017,0,7.56,23.9,12,No
08/03/2017,0,4.47,22.5,10,No
09/03/2017,0,4.25,24.2,10.7,No
10/03/2017,0.2,3.29,23.5,9.5,Si
11/03/2017,0,4.29,25.1,11,No
12/03/2017,0.6,4.63,23.3,12.6,Si
13/03/2017,0.3,4.19,22.7,9.8,Si
14/03/2017,2.1,4.32,23.6,8.5,Si
15/03/2017,4.2,3.6,NULO,NULO,Si
16/03/2017,0.1,NULO,22.4,NULO,Si
17/03/2017,0,NULO,23.5,NULO,No
18/03/2017,0,NULO,24.5,NULO,No
19/03/2017,0,NULO,NULO,NULO,No
20/03/2017,0,NULO,23.9,NULO,No
21/03/2017,0,NULO,24.6,NULO,No
22/03/2017,0,NULO,24.6,NULO,No
23/03/2017,0,NULO,26.8,NULO,No
24/03/2017,0,NULO,28.4,NULO,No
25/03/2017,2.5,NULO,28.6,NULO,Si
26/03/2017,0,NULO,NULO,NULO,No
27/03/2017,0,NULO,27.6,NULO,No
28/03/2017,0,NULO,28,NULO,No
29/03/2017,0,NULO,27.6,NULO,No
30/03/2017,0,NULO,29.1,NULO,No
31/03/2017,0,NULO,27,13.8,No
01/04/2017,0,3.84,28.7,12.6,No
02/04/2017,0,9.7,27.4,12.9,No
03/04/2017,0,8.4,29.5,11.2,No
04/04/2017,0,7.41,29.3,12.7,No
05/04/2017,0,10.14,30.7,13.2,No
06/04/2017,1.8,6.91,28.1,13.4,Si
07/04/2017,0,3,29.1,11.9,No
08/04/2017,0,5.59,28,11.9,No
09/04/2017,0,5.37,28.2,14.5,No
10/04/2017,0.4,5.32,29,14.6,Si
11/04/2017,0.3,6.16,26.9,14.8,Si
12/04/2017,2,6.07,26.3,10.7,Si
13/04/2017,11.8,NULO,NULO,NULO,Si
14/04/2017,0,NULO,NULO,NULO,No
15/04/2017,0,NULO,NULO,NULO,No
16/04/2017,1.8,NULO,NULO,NULO,Si
17/04/2017,0.6,NULO,23.7,NULO,Si
18/04/2017,3.2,NULO,21.6,NULO,Si
19/04/2017,0,NULO,22.2,NULO,No
20/04/2017,0,NULO,25.4,NULO,No
21/04/2017,0,NULO,25.7,NULO,No
22/04/2017,0,NULO,NULO,NULO,No
23/04/2017,0,NULO,NULO,NULO,No
24/04/2017,0,NULO,27.1,NULO,No
25/04/2017,0,NULO,26.9,NULO,No
26/04/2017,0,NULO,NULO,NULO,No
27/04/2017,0,NULO,29,NULO,No
28/04/2017,0,NULO,29.2,NULO,No
29/04/2017,0,NULO,29,NULO,No
30/04/2017,0,NULO,NULO,NULO,No
01/05/2017,0,8.35,30.4,15.6,No
02/05/2017,0.6,9.94,29.1,15.2,Si
03/05/2017,0,2.41,28.6,14.6,No
04/05/2017,9.8,7.37,26.4,15.1,Si
05/05/2017,0,0.94,25,13.5,No
06/05/2017,0,5.69,27.9,12.6,No
07/05/2017,0,NULO,26.5,NULO,No
08/05/2017,4,NULO,29.4,NULO,Si
09/05/2017,0,NULO,26.4,13.5,No
10/05/2017,6,NULO,27.4,NULO,Si
11/05/2017,11.4,NULO,29.1,NULO,Si
12/05/2017,0,NULO,28.2,NULO,No
13/05/2017,0.8,NULO,28.4,NULO,Si
14/05/2017,0,NULO,29,NULO,No
15/05/2017,0,NULO,28.7,NULO,No
16/05/2017,0,NULO,30.6,NULO,No
17/05/2017,0,NULO,31.5,NULO,No
18/05/2017,0,NULO,31.6,NULO,No
19/05/2017,0,NULO,33.4,NULO,No
20/05/2017,0,NULO,31.9,NULO,No
21/05/2017,4.3,NULO,32,NULO,Si
22/05/2017,35.9,NULO,31.6,NULO,Si
23/05/2017,0,NULO,28.5,NULO,No
24/05/2017,0,NULO,29,NULO,No
25/05/2017,0,NULO,28,NULO,No
26/05/2017,0,NULO,30,NULO,No
27/05/2017,0,NULO,27.4,NULO,No
28/05/2017,0,NULO,28,NULO,No
29/05/2017,0,NULO,27,NULO,No
30/05/2017,0,NULO,28.5,NULO,No
31/05/2017,0,NULO,23,NULO,No
01/06/2017,1.9,NULO,24.5,1,Si
02/06/2017,1.7,NULO,27.3,14.5,Si
03/06/2017,0,NULO,27.7,14.9,No
04/06/2017,0.1,7.81,31,13.6,Si
05/06/2017,0,9.1,28.3,14.2,No
06/06/2017,6.2,NULO,27.9,16,Si
07/06/2017,32.6,NULO,27.5,12.8,Si
08/06/2017,5.6,NULO,27.6,13.5,Si
09/06/2017,0,NULO,27.5,14.8,No
10/06/2017,28.5,NULO,26.5,15.4,Si
11/06/2017,11,NULO,29,13.7,Si
12/06/2017,0,6.48,28.1,14,No
13/06/2017,8.8,8.36,28.5,13.6,Si
14/06/2017,26.8,5.02,25.1,15.4,Si
15/06/2017,0,7.68,27.1,13.8,No
16/06/2017,0,4.93,28.3,13.6,No
17/06/2017,0,7.71,27.6,14.4,No
18/06/2017,0,NULO,27.5,13.6,No
19/06/2017,0,NULO,26.9,15,No
20/06/2017,0,6.11,24.6,12.6,No
21/06/2017,0,8.28,26.6,12.3,No
22/06/2017,0,6.73,28.4,14.6,No
23/06/2017,0,7.62,29.3,14.7,No
24/06/2017,1.7,8.81,29.3,14.6,Si
25/06/2017,7.5,5.68,24.2,14.4,Si
26/06/2017,1.3,2.73,25.4,13.5,Si
27/06/2017,20.1,3.42,24.6,14.5,Si
28/06/2017,33.8,0.83,26,14,Si
29/06/2017,10.8,4.03,25,14.8,Si
30/06/2017,2.5,2.99,23.2,14.5,Si
01/07/2017,9.5,1.43,24.2,13.5,Si
02/07/2017,0.6,2.5,26.9,13.4,Si
03/07/2017,8.4,3.94,25.9,13.6,Si
04/07/2017,0.4,4.26,24.6,13.5,Si
05/07/2017,3,5.16,24.4,13,Si
06/07/2017,0,2.45,24.1,12.5,No
07/07/2017,9.7,6.29,22,13.1,Si
08/07/2017,15.2,0.66,23.1,13.4,Si
09/07/2017,6.5,0.33,20,13.5,Si
10/07/2017,7.5,NULO,21.5,13.5,Si
11/07/2017,19.3,NULO,22,13,Si
12/07/2017,1.3,2.04,24.5,13.5,Si
13/07/2017,0,2.04,NULO,12.9,No
14/07/2017,0.6,4.1,25.5,12.6,Si
15/07/2017,0.1,6.4,25.5,13,Si
16/07/2017,0,5.01,26.5,12.6,No
17/07/2017,1.9,6,25.1,12.5,Si
18/07/2017,0,4.94,23.9,13.5,No
19/07/2017,6.6,3.55,25.7,13.2,Si
20/07/2017,0.1,2.36,26.9,12.5,Si
21/07/2017,6,7.12,27,12.5,Si
22/07/2017,4.2,2.98,26.3,13.4,Si
23/07/2017,3.8,5.39,23.9,12.2,Si
24/07/2017,11.1,0.4,25.1,12.6,Si
25/07/2017,6.9,NULO,23.6,13,Si
26/07/2017,9.2,1.18,25.5,13.6,Si
27/07/2017,1.9,5.4,24.5,14,Si
28/07/2017,17.7,3.72,26.4,11.5,Si
29/07/2017,0,6.89,27,13.2,No
30/07/2017,0,4.5,27.4,13.5,No
31/07/2017,0,9.03,27,13.9,No
01/08/2017,0.5,7.67,26.2,14.5,Si
02/08/2017,1,7.5,27.6,14.5,Si
03/08/2017,3.7,5.46,28.3,15,Si
04/08/2017,1.5,5.8,26.7,14.5,Si
05/08/2017,0,4.13,27,14.5,No
06/08/2017,0,NULO,28.6,14.5,No
07/08/2017,0,6.58,28.6,15.6,No
08/08/2017,0,8.69,27,15.2,No
09/08/2017,0.8,8,22.3,14.2,Si
10/08/2017,9.9,2.3,17.7,13.9,Si
11/08/2017,12.6,NULO,24.7,13,Si
12/08/2017,0,5.06,24.6,13,No
13/08/2017,3.5,3.29,27,13.6,Si
14/08/2017,1.8,5.19,26.9,14,Si
15/08/2017,0.3,5.05,27.4,13.6,Si
16/08/2017,0,4.86,26.3,14.9,No
17/08/2017,17.4,2.78,26.8,15.5,Si
18/08/2017,14.2,5.7,26.3,13.2,Si
19/08/2017,2.7,5.03,25.5,13.5,Si
20/08/2017,0,6.53,26.7,14,No
21/08/2017,0,5.51,24.1,14.5,No
22/08/2017,2.2,7.18,26.1,15.1,Si
23/08/2017,0,4.71,26.7,13.5,No
24/08/2017,0,NULO,24.1,14,No
25/08/2017,0.6,5.5,24.5,14.5,Si
26/08/2017,2.4,3,26.4,15.5,Si
27/08/2017,4.5,4.55,25.3,15.5,Si
28/08/2017,28.3,5.15,25,13.5,Si
29/08/2017,18.2,NULO,22,14.2,Si
30/08/2017,26.3,0.83,21.1,13,Si
31/08/2017,16.1,NULO,22.9,12.6,Si
01/09/2017,3.1,NULO,23.9,13.9,Si
02/09/2017,0,1.72,NULO,14,No
03/09/2017,3.6,NULO,23.7,13.7,Si
04/09/2017,3.3,1.07,21.7,13.5,Si
05/09/2017,8.9,2,23.1,14,Si
06/09/2017,2.3,1.83,22.1,13.5,Si
07/09/2017,0.1,2.49,19.6,12.7,Si
08/09/2017,0.7,1.68,21,13.5,Si
09/09/2017,6.5,3.08,21.1,13,Si
10/09/2017,0,0.47,18.6,12.5,No
11/09/2017,0,3.84,22.9,9.7,No
12/09/2017,0,4.57,24.4,9.5,No
13/09/2017,0,6.86,25.6,11.1,No
14/09/2017,0,5.12,26.4,15,No
15/09/2017,0,5.81,25.7,14.4,No
16/09/2017,0,8.33,28.2,15,No
17/09/2017,19.5,5.36,28.6,14,Si
18/09/2017,2.5,4.68,26.3,13.5,Si
19/09/2017,0,5.93,27.6,15,No
20/09/2017,11,NULO,26.6,15,Si
21/09/2017,5.8,NULO,25.9,14.5,Si
22/09/2017,4.7,8.8,24.8,14,Si
23/09/2017,0,3.72,24.9,13.9,No
24/09/2017,0,3.07,26.7,15,No
25/09/2017,4.1,4,25.8,14.7,Si
26/09/2017,7.5,NULO,27.1,14.5,Si
27/09/2017,1.1,5.57,25.2,14.5,Si
28/09/2017,0,3.38,21.6,14.5,No
29/09/2017,2.7,2.22,19,13,Si
30/09/2017,1.7,NULO,18.3,12.6,Si
01/10/2017,39,NULO,23,14,Si
02/10/2017,0,NULO,21.6,13.5,No
03/10/2017,0,3.7,21.5,13.1,No
04/10/2017,0.3,NULO,21,13.5,Si
05/10/2017,0,4.08,23,12.5,No
06/10/2017,0,3.31,22.4,12.5,No
07/10/2017,0,6.73,25.8,10,No
08/10/2017,1.2,3.97,26,13.6,Si
09/10/2017,0,3.51,27.6,14,No
10/10/2017,0.2,5.43,23.8,13.5,Si
11/10/2017,0,5.72,20,13.2,No
12/10/2017,0,3.08,19.5,11.6,No
13/10/2017,0,2.82,21.9,13,No
14/10/2017,21.3,3.61,25.6,12.5,Si
15/10/2017,0,4.02,25.6,13.2,No
16/10/2017,0,4.13,20.4,13.4,No
17/10/2017,0,5.27,21,12.8,No
18/10/2017,0,3.47,25.5,11.5,No
19/10/2017,0,5.52,25.4,13,No
20/10/2017,0,5.02,26.9,13.5,No
21/10/2017,0,5.1,26.4,12.7,No
22/10/2017,0,4.17,25.6,11.5,No
23/10/2017,0,8.03,20.8,11.4,No
24/10/2017,0,2.07,19.6,12.1,No
25/10/2017,0,4.43,19.3,9.4,No
26/10/2017,0,3.31,25.6,7.5,No
27/10/2017,0,4.38,24.9,10.9,No
28/10/2017,0,5.87,24.9,9.5,No
29/10/2017,0,4.69,24.8,12,No
30/10/2017,0.1,2.89,25,12.5,Si
31/10/2017,11.2,4.9,25.6,13.7,Si
01/11/2017,0,5.46,26,13.3,No
02/11/2017,0,5.03,26.7,15.6,No
03/11/2017,0,5.04,26.4,13,No
04/11/2017,0,6.61,25.2,10.4,No
05/11/2017,0,5.6,26.5,9.4,No
06/11/2017,0,6.34,27.7,10.4,No
07/11/2017,0,5.27,26.5,10.2,No
08/11/2017,0,7.9,28.1,9.9,No
09/11/2017,0,4.74,23.8,9.8,No
10/11/2017,0,5.39,25,9.7,No
11/11/2017,0,4.27,24.6,12.5,No
12/11/2017,0,2.54,24.5,11.4,No
13/11/2017,0,5.6,22,11.5,No
14/11/2017,0,6.63,22.4,10.5,No
15/11/2017,0,4.38,23.9,9.5,No
16/11/2017,0,5.76,24.5,7.8,No
17/11/2017,0,3.71,24.9,8.6,No
18/11/2017,0,6,25.4,8.7,No
19/11/2017,0,3.84,NULO,9.5,No
20/11/2017,0,NULO,22.9,8.1,No
21/11/2017,0,3.73,24.2,8.6,No
22/11/2017,0,NULO,19.7,10.2,No
23/11/2017,0,NULO,19.6,5.6,No
24/11/2017,0,5.28,22,6,No
25/11/2017,0,NULO,23.2,6.5,No
26/11/2017,0,4.66,23.8,7.5,No
27/11/2017,0,NULO,20.4,5.6,No
28/11/2017,0,6.17,23.3,6.5,No
29/11/2017,0,9.2,24.3,6.8,No
30/11/2017,0,5.57,21.5,7,No
01/12/2017,0,5.09,20.7,3.6,No
02/12/2017,0,3.94,21.1,6.9,No
03/12/2017,0,2.56,23.3,7.8,No
04/12/2017,0,NULO,24.1,8.7,No
05/12/2017,0,1.68,25.4,8.5,No
06/12/2017,0,6.28,25.4,8.5,No
07/12/2017,0,4.02,19.6,9.7,No
08/12/2017,0,5.35,23.5,10.4,No
09/12/2017,0,4.02,18.1,3.5,No
10/12/2017,0,4.99,17.6,2.6,No
11/12/2017,0,2.87,20.7,2,No
12/12/2017,0,6.58,20.8,4.6,No
13/12/2017,0,3.33,23.4,3.2,No
14/12/2017,0,4.41,24.2,7.2,No
15/12/2017,0,2.79,25,7.5,No
16/12/2017,0,4.57,22.8,10.3,No
17/12/2017,0,2.88,20.9,9.5,No
18/12/2017,0,NULO,25.5,9.7,No
19/12/2017,0,3.81,24.5,9.5,No
20/12/2017,0,NULO,25.8,9.6,No
21/12/2017,0,4.29,25.2,9.1,No
22/12/2017,0,4.27,25,8.9,No
23/12/2017,0,2.71,22.5,8.6,No
24/12/2017,0,5.05,24.2,9.2,No
25/12/2017,0,3.62,22.4,6.8,No
26/12/2017,0,4.95,23.4,8.2,No
27/12/2017,0,4.47,23.5,8,No
28/12/2017,0,4.69,22.8,6,No
29/12/2017,0,2.52,22,7.5,No
30/12/2017,0,5.48,22.4,7.5,No
31/12/2017,0,2.3,22.5,7.5,No
01/01/2018,0,NULO,19.6,8.4,No
02/01/2018,0,NULO,22,5.6,No
03/01/2018,0,3.47,22.6,8.6,No
04/01/2018,0,2.35,21.6,7.4,No
05/01/2018,0,4.77,22.8,11,No
06/01/2018,0,2.93,22.7,8.5,No
07/01/2018,0,5.62,24.2,6.7,No
08/01/2018,0,NULO,21.4,8.5,No
09/01/2018,0,5.12,23.5,5.8,No
10/01/2018,0,4.76,25.2,5.5,No
11/01/2018,0,4.14,24.9,8.5,No
12/01/2018,0,5.74,21.5,6.5,No
13/01/2018,0,4.81,21.1,6.2,No
14/01/2018,0,4.21,18.7,1.5,No
15/01/2018,0,5.26,21.5,3.2,No
16/01/2018,0,2.44,20.6,4.5,No
17/01/2018,0,6.12,20.8,3.9,No
18/01/2018,0,2.29,20.6,4.9,No
19/01/2018,0,4.53,21.5,5.9,No
20/01/2018,0,3.6,17.7,5.5,No
21/01/2018,0,3.8,25.1,8.4,No
22/01/2018,0,3.36,25.4,9.6,No
23/01/2018,0,4.91,23.6,8.1,No
24/01/2018,11.9,3.74,20.4,8.2,Si
25/01/2018,0,4.86,19.4,7.2,No
26/01/2018,0.3,2.31,20.4,7.5,Si
27/01/2018,0,3.06,22.3,9,No
28/01/2018,0,4.07,16.2,9.6,No
29/01/2018,0,NULO,11,4.5,No
30/01/2018,0,2.66,13,1.8,No
31/01/2018,0,2.79,20.9,5,No
01/02/2018,0,115.03,24.4,7.6,No
02/02/2018,0,5.57,25.2,9.6,No
03/02/2018,0,4.84,24.6,9.8,No
04/02/2018,0,5.12,25.5,9.5,No
05/02/2018,0,5.14,26.9,10.5,No
06/02/2018,0,5.16,26.3,11.1,No
07/02/2018,0,4.93,24,10.6,No
08/02/2018,0,5.36,22.4,10,No
09/02/2018,0,3.18,20,8.5,No
10/02/2018,5,2.32,21.1,9,Si
11/02/2018,0,2.34,22.6,9,No
12/02/2018,0,5.76,24.5,10.7,No
13/02/2018,0,4.4,24.2,9.6,No
14/02/2018,0,5.29,24.9,9.7,No
15/02/2018,0,3.25,NULO,10.5,No
01/03/2018,0,NULO,27.5,13.5,No
02/03/2018,0,6.78,27.4,12.2,No
03/03/2018,0,4.83,27.8,10.5,No
04/03/2018,0,8.32,28.8,10.4,No
05/03/2018,0,NULO,27.7,11.6,No
06/03/2018,0,6.58,26.3,14,No
07/03/2018,0.1,4.1,23.4,11.5,Si
08/03/2018,0,3.72,26.3,9.4,No
09/03/2018,0.8,5.13,26.4,12.2,Si
10/03/2018,0,6.28,NULO,11.5,No
11/03/2018,0,NULO,30,12.6,No
12/03/2018,2,NULO,27.9,12.2,Si
13/03/2018,1.3,10.23,27.5,10.6,Si
14/03/2018,7.2,NULO,26.8,10.4,Si
15/03/2018,0,6.44,25.9,12,No
16/03/2018,0,2.1,26.2,10.9,No
17/03/2018,0,NULO,27.8,12.5,No
18/03/2018,0,NULO,27.5,13,No
19/03/2018,0,NULO,30.2,13.5,No
20/03/2018,0,8.68,29.2,13.8,No
21/03/2018,0.1,6.72,27.8,12.5,Si
22/03/2018,0,3.73,26.4,12,No
23/03/2018,0,8.89,27.1,11,No
24/03/2018,0,6.49,28.5,11.8,No
25/03/2018,0,9.57,30.3,11.5,No
